msno,total_transactions,total_actual_paid,mean_actual_paid,mean_plan_days,total_cancellations,latest_auto_renew,latest_payment_method,average_under_overpayment,city,bd,registered_via,reg_year,reg_month,reg_day,account_age_days,num_100,num_unq,total_secs,total_active_days,skip_ratio,loop_ratio,secs_per_active_day,days_since_last_transaction,days_until_expiration,gender_male,gender_unknown,is_churn
d0r+IBBwjXaP3DmLxJyW4gv7FwmAEkSmefqyzCU/PSM=,12,1188,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,4.0,12.0,1114.0,0.0,0.9999900000999988,37.06800079345703,1.0,0.9999900000999988,0.0,37.06763011715586,38,-7,0,1,0
r1C++Mo/KumbulEviAgeQHXAyHl30bVMezhRFTIj3xQ=,29,3145,108.44827586206895,28.96551724137931,1,1,41,3.448275862068968,1.0,27.0,7.0,2014.0,8.0,16.0,988.0,25589.0,23.11153816523669,7365997.420005798,780.0,0.1687661827106257,1107.1954079861157,9443.58631483325,43,-12,0,1,0
+dTNCGCLKaXGvGNrD3mQKkox+KYTjlmwbCJMm6ABbqk=,32,4118,128.6875,30.0,2,1,41,0.0,1.0,27.0,7.0,2012.0,12.0,16.0,1596.0,10466.0,18.3097822769967,2717808.2911524773,552.0,0.1855761978572865,571.6067032146968,4923.565655646415,39,-8,0,1,0
x2u8+/zfg1JjeCz7+G7NgBzBKmJcmWwb4jH+oVFiiHM=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2012.0,2.0,14.0,1902.0,1996.0,18.136053188023592,676493.477386713,147.0,0.2391236299244956,110.0569610563602,4601.99613174661,37,-6,0,1,0
l2fAkP2o98OG1ZxL8co8e/L/d5qp7KjVta7ijsp7njE=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,15.0,28.0,9.0,2008.0,12.0,31.0,3042.0,34689.0,39.89627606520909,10234624.407961609,752.0,0.2374176182560972,869.4794283182658,13609.87270194532,30,0,1,0,0
C0x5EeqoyDZF1FQeWgC9+Sj9FQcncICaM4Yz/6KlhyM=,9,1341,149.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,7.0,3.0,301.0,3131.0,26.48760111672718,851529.8837397099,121.0,0.15419501094937,118.20620539172532,7037.436474093761,59,-28,0,1,0
fOOqcofBeg7c4KkcUO2NqtLmyYHUrXiE/tRmea9kQWU=,26,3874,149.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,39,-8,0,1,0
ScdeklkwPkVIMpiAxCDGkuknBSZFLadkxsfbD0Pa7oU=,4,720,180.0,30.0,0,1,36,0.0,4.0,58.0,9.0,2007.0,12.0,30.0,3409.0,4216.0,57.01693948865432,1097072.0731811523,59.0,0.0518022878225722,73.94292465328985,18594.438766724823,40,-10,0,0,0
Rz0/J+AHYb/bccSsgFesh8smo1i7IyiRPOAhvC0KqF8=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,6.0,10.0,324.0,186.0,11.642852984695365,58468.026763916016,28.0,0.3522458545568356,15.97545210696875,2088.14306723162,51,-20,0,1,0
ykKt0hHAFeJzXg2xXUrOKlHLyQEMoyjLFAT4odSLvP0=,25,3725,149.0,30.0,0,0,38,0.0,8.0,22.0,3.0,2013.0,8.0,21.0,1348.0,81929.0,106.19720131192726,21292417.67117929,715.0,0.0793565221056049,771.4797685162789,29779.60471801853,49,-19,1,0,0
fXnu9vDyE7Bc2FyAGsPsT46Ow+Xw75UYer6oLxtdw3U=,29,4081,140.72413793103448,27.93103448275862,1,1,41,9.586206896551715,1.0,27.0,7.0,2013.0,12.0,12.0,1235.0,42912.0,48.520717561868544,10887655.4927063,724.0,0.1051612645487064,884.4055346301869,15038.1979866358,35,-4,0,1,0
NRcLWNiOh06+rsPqFmAGYGv3QBYHzQX2XPeD7fOGwqY=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,40,-9,0,1,0
E/uMGQtaHiCNmjZwhjFO33HUXouq1sqvBE4JbcF6S1c=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,4.0,34.0,7.0,2011.0,7.0,11.0,2120.0,9699.0,25.01291925031217,3021387.97993207,387.0,0.1548362527381293,387.7594624339712,7807.203880775274,50,-18,1,0,0
59S+9vj1/P5dupOehG3C7enmrlRq3YtHbdionepejjc=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,1.0,272.0,47.0,10.111099876555691,14387.59713357687,9.0,0.5190839298409213,4.648352215910283,1598.6201274861774,60,-29,0,1,0
Z1CO7SsWFMXn6eXGt5PtH0ht3Qjv5B3ITLnoZCLdLvo=,27,4023,149.0,29.03703703703704,0,1,37,5.518518518518505,13.0,26.0,3.0,2012.0,3.0,24.0,1863.0,120.0,10.199993200004531,135026.29570388794,15.0,0.3435114372705559,11.764702191460753,9001.747045761165,49,-19,0,0,0
IWbNT5AxiZO5I1D6sDyXh3XHRqnHjpokYCM+lds4+7M=,30,4010,133.66666666666666,30.0,1,1,41,0.0,5.0,29.0,7.0,2013.0,7.0,16.0,1384.0,15051.0,24.68428965733701,5278917.848912239,662.0,0.2511005609619764,609.7398025844468,7974.196025936977,30,0,0,0,0
Ozi3lW/vqb0ab+yLOd36DXLA5501zpt3Ajisdee02Iw=,17,2874,169.05882352941177,30.0,2,1,36,0.0,4.0,20.0,9.0,2015.0,8.0,23.0,616.0,17950.0,65.31264217672087,5931089.115234375,435.0,0.338787803409679,274.83189553275935,13634.68730778736,33,-3,0,0,0
XBQ2ugRK6YQUDBjwm2f0fiHQauQMANVRx49j4J8YvdM=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,6.0,267.0,191.0,6.86841924515283,136161.32752418518,38.0,0.3851674549003001,27.808395949451185,3583.1918866385868,55,-24,0,1,0
4PQ8luDBkrJdNSlfUebI57FgcMevQAKZoGND7cUfKA8=,11,1089,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,5.0,7.0,358.0,3855.0,18.44600852366157,1058703.053192139,213.0,0.1386788696007185,208.9881887007221,4970.436636092828,54,-23,0,1,0
z8NTNK7dZ30VAq2+h64UplgVu+yYX7zRSmFZs4A5cX4=,20,1980,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,8.0,2.0,637.0,188.0,6.261903270975411,107829.73818969728,42.0,0.4841713131439234,30.022772891377887,2567.3741075227663,59,-28,0,1,0
+p8SWK4w+fG5Ge4xjyOcKQlb4cpJC2waJ17tgWzs3cs=,17,1683,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,10.0,14.0,564.0,3879.0,22.96995609571004,1212643.4329650402,233.0,0.3122420903068285,168.87269157634748,5204.478029700686,48,-17,0,1,0
T84fwRPINk8aSJz7Gctz3J4NAEkrARQX3jM5sh6Jb+I=,6,774,129.0,30.0,0,1,30,0.0,1.0,27.0,13.0,2016.0,10.0,16.0,196.0,823.0,15.4137904458982,304672.23121643066,58.0,0.1755669336096054,53.39371058349276,5252.968598047321,45,-15,0,1,0
7d98v2OEo+Rr6175M4NntahOjaluthbfIWIAtH+tOXY=,28,4023,143.67857142857142,28.107142857142858,1,1,41,5.321428571428555,14.0,26.0,7.0,2015.0,1.0,27.0,824.0,26697.0,63.83979163204673,7100726.805606842,387.0,0.0743431528415793,418.1873896456229,18348.13080652593,30,7,1,0,0
QBiKWYkZUATTlnluYvQTiZy+Xb901SNwN9a2/ZTvon8=,15,2610,174.0,30.0,0,0,36,0.0,1.0,27.0,4.0,2016.0,1.0,13.0,473.0,2132.0,20.101909547649072,733468.7088623047,157.0,0.3972470408180463,106.05952306924532,4671.774918118188,40,-10,0,1,0
EANmjcpmhYSx+ippqxYTyrYBceJUj/xmet3BPG+WLis=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,15.0,258.0,9280.0,24.512436591421064,2652691.429168701,201.0,0.0508556981224662,378.58318080937056,13197.469140268706,46,-15,0,1,0
EBTYCEDDc34nTv25WN8G2g/qdJ8E1a4ndZqbb3RdXcA=,6,894,149.0,30.0,1,0,38,0.0,17.0,26.0,3.0,2012.0,9.0,20.0,1683.0,2335.0,22.487601447305664,791315.185760498,121.0,0.2621184912487343,103.8349495441752,6539.794383161605,33,-19,0,1,0
Vhvroxi4HLjXy3atuwuspXp1sJv4kfhP0y151IhEmnQ=,28,3372,120.42857142857144,28.928571428571427,1,1,41,5.321428571428569,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,58,-27,0,1,0
DjvdEZf3nWupNm5++Jd8oB5wnShnM94HE+IQFKrQTHs=,23,3433,149.2608695652174,29.0,0,0,38,0.0,13.0,23.0,3.0,2013.0,12.0,10.0,1237.0,8545.0,28.342638874552318,2665124.9425849915,394.0,0.2612378842545693,301.4891105563602,6764.276332340681,72,-42,0,0,0
B0Y0aEN7qL5Rwewv0VyLeSkPblIi+0tIow3xLpPs8t8=,19,2561,134.78947368421052,30.0,1,1,41,-14.21052631578948,1.0,27.0,7.0,2013.0,8.0,17.0,1352.0,8242.0,26.25132205684333,2933841.219619751,378.0,0.2825898655387687,313.9650202189048,7761.484502658482,53,-22,0,1,0
l5146OZgy8AdgkaI/NNv4lX1J1jiBvzHsjT4Vkn52J8=,27,3693,136.77777777777777,30.0,0,1,41,-10.0,1.0,27.0,7.0,2012.0,2.0,15.0,1901.0,4840.0,20.01234485545906,1412613.0875464678,243.0,0.1928766333579253,241.8505985406172,5813.222343268495,43,-11,0,1,0
DykKEpLLcoQ2VDCiLhOSzoekhKvlYULeIF81yK9quR4=,5,596,119.2,30.0,1,1,30,-29.8,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,45,-40,0,1,0
dZBgV6giTsspxrrmVxWr4a6OaLnC28IioHT3z8y90Nk=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,8.0,50.0,7.0,2012.0,2.0,25.0,1891.0,25468.0,34.92746068746813,7197690.038757324,772.0,0.2405019814424036,729.1681733237511,9323.432571920985,37,-5,1,0,0
JZYqj3+/hnRFX8NCj3UcB7j75P7MO2zck/SrqJc+kbU=,2,894,447.0,90.0,0,0,38,0.0,1.0,27.0,4.0,2016.0,8.0,10.0,263.0,4578.0,43.61344171315616,1422395.8765563965,119.0,0.1542935337764394,104.96761481089167,11952.90552123816,240,-71,0,1,1
7u3ZonNDitBye0oPCrpPbdEFZzEvg+m4i0fJBoV1I6k=,27,3483,129.0,28.88888888888889,0,1,41,4.777777777777772,22.0,53.0,7.0,2011.0,2.0,13.0,2268.0,12475.0,24.369180989258734,3911937.802956104,623.0,0.3100534238416447,511.9168709990674,6279.193804436864,49,42,1,0,0
btr3dkrGaPna/xrUm2oLQaUpKMWvSvte6vBhHUVbV5M=,16,2790,174.375,30.0,1,1,36,0.0,22.0,27.0,4.0,2016.0,1.0,3.0,483.0,3600.0,14.968453786484108,1410606.0181274414,317.0,0.3117124852352341,240.5056424862148,4449.86111554836,37,-7,1,0,0
MVJ7tGKOfELcnqwbaH7yL3rUdPmiktw3SDGPqGXtaik=,7,693,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2012.0,8.0,22.0,1712.0,1626.0,22.858971428337,504348.6471173763,78.0,0.1455038402824046,71.13177833830947,6466.007467401303,44,-13,0,1,0
vNUb5CtefetGgp4mHZnBd+LsRLiqfVfyPYKwIWxxikM=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,4.0,30.0,365.0,2741.0,12.782426243413129,1015279.346956253,239.0,0.2736030822658893,214.43486576453336,4248.030562660868,30,0,0,1,0
6aXLXCgIXhQ7eBLmQGbt1zQwNMH57YkFWSPw1QvEXyE=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,1.0,27.0,7.0,2012.0,2.0,7.0,1909.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,55,-23,0,1,0
VyZLFo72siCcdLJeveT5z+I8rzFE8pWOxVWBNGBfcn4=,3,447,149.0,30.0,0,0,38,0.0,18.0,41.0,4.0,2016.0,5.0,8.0,357.0,7983.0,61.65431337601069,2088893.1998786929,81.0,0.0554235945533043,129.47997095538858,25788.801752971296,47,-17,0,0,0
MOx98jEy0QPCdto6U96IL9U+7ysogS/Ivv5GNmU3Tag=,3,997,332.3333333333333,80.0,0,1,40,0.0,5.0,21.0,3.0,2011.0,12.0,14.0,1964.0,4986.0,26.32203241118461,1318003.4401426315,177.0,0.136308068251363,189.42299089531812,7446.346698752342,54,-21,1,0,0
DCTE7GHdFIsIXs/++SKemHCzzP0Z5ndElyv5jg7fpb0=,17,2533,149.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,3.0,3.0,1154.0,7312.0,19.060045749190632,1991431.5851325395,433.0,0.2016511670130469,383.6295179939596,4599.149051134062,38,-7,0,1,0
nOwUpfZ2qKzQ0az73QmVhIxgBgD55cIzlrW9b6QX1oM=,4,720,180.0,30.0,0,1,29,0.0,3.0,28.0,4.0,2016.0,11.0,26.0,155.0,3926.0,36.41592598089151,1233657.4193649292,113.0,0.1755170483034897,107.80994348353656,10917.321329130227,57,-26,0,0,0
a+lbvUeIicwhBk8/yDZiDrraKytYfH1/RitbQKgyrHE=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,9.0,63.0,9.0,2005.0,7.0,4.0,4318.0,15993.0,29.900414317418797,4369423.173355103,482.0,0.0985810702563739,534.8753526110704,9065.193117641436,30,0,1,0,0
Nt1zKByqJ6DGsW/z3IqX/I+xXNmiz0hYKkKLAVbp89o=,13,1287,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,3.0,3.0,423.0,183.0,13.499992500004169,45117.991804122925,18.0,0.3532934025960059,13.555553045263771,2506.5537076992136,58,-27,0,1,0
IajlJbFXXv1Z8e5H3aWdYs6DEpFAT3Km6wVfdHu+J/s=,7,1043,149.0,30.0,0,0,38,0.0,13.0,20.0,9.0,2016.0,5.0,7.0,358.0,2398.0,36.39010789065341,1000627.8860325812,182.0,0.5633461040059436,65.89701102935729,5497.95511567599,115,-85,1,0,1
70QoyjXWjEKf8BXVezG4/Qpq5ribK1K9kl9GtTgIlYQ=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,13.0,30.0,9.0,2004.0,10.0,16.0,4579.0,12708.0,35.01262537846906,3756484.462356568,396.0,0.2630699578187614,362.95468372011646,9486.071635090531,30,0,1,0,0
I5PqK4Iuxa28JB18c9V9wguzlJTEuSalNNqin2Ge59E=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,2.0,12.0,443.0,570.0,10.103894791701975,265931.78602075577,77.0,0.3873398614367757,56.413833240800464,3453.6591101839567,49,-18,0,1,0
btFCQE/SRnb43tQTtxodtYMmT7QopkGA+UkOwsW4EU8=,18,1782,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,10.0,22.0,556.0,813.0,8.999994375003515,193024.7690849304,16.0,0.0662857135281632,90.33328942128236,12064.04052778282,39,-8,0,1,0
c8Ai9LN0WUOZKqd+udMPQycF8kEwneteXQ++Rz33dio=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,59,-28,0,1,0
8ZyTN+h4D1hzJh5VW4AAWTFBWVaKzKNVqXd7NbOGaXI=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2012.0,2.0,22.0,1894.0,1410.0,9.88405725477846,512928.345136404,138.0,0.2259963757880598,142.65382495433087,3716.8717968672895,34,-3,0,1,0
+i7GCEHisRNJ5+m5LZE35qwltrDMr2HDwKd9P81OKMc=,15,1966,131.06666666666666,30.0,0,1,41,-9.933333333333335,1.0,27.0,7.0,2014.0,1.0,25.0,1191.0,784.0,28.81480414266513,210396.2162977457,27.0,0.1658391244703165,27.20822685575325,7792.44956937963,35,-4,0,1,0
QGakDrpmu2j/Z3Np5QP4QX8LrYxcZI/6ATvF8RriBFA=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,14.0,37.0,9.0,2007.0,10.0,18.0,3482.0,11233.0,23.95880060079399,3216272.50730896,267.0,0.0732864257464729,468.8463124136781,12045.963995690336,30,5,0,0,0
fBfYX8yh3wT0DiImrXZdix8Q9CHTNiQQ0eg3j8IVnnI=,17,2533,149.0,30.0,0,1,39,0.0,15.0,30.0,3.0,2015.0,5.0,5.0,726.0,2870.0,24.632285890928884,1008694.785455346,223.0,0.4299626677001093,116.51370268968348,4523.294799203579,30,19,0,0,0
1dqw91dPP2hd0rtesxacSb/+HDo3NC/W0HiJFBOFOKI=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2011.0,7.0,20.0,2111.0,1213.0,25.23403718424741,360676.9247115552,47.0,0.1226912920666801,48.069974314592976,7673.975488761709,36,-5,0,1,0
FQGSE1o8bSmsTWgJsAm0ujTqlItWpArjoLPUambeD0U=,27,4023,149.0,29.03703703703704,0,1,37,5.518518518518505,13.0,29.0,9.0,2009.0,8.0,3.0,2827.0,12953.0,24.586757429526088,3785997.844236374,438.0,0.1305243444878125,526.8281012185778,8643.830497255865,59,-28,1,0,0
vYXquHpQevPqztQZkou/eiAml+jEAUJ4aSG9vsYl/yI=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,5.0,30.0,335.0,3849.0,35.49738034045129,1418935.4235076904,191.0,0.4080518155854054,108.43050610438384,7428.980885957495,30,0,0,1,0
bF+MUezVDva/QeNZaPV33RmxfzEzuK0W7mkULFCcGLU=,27,3483,129.0,28.88888888888889,0,1,41,4.777777777777772,1.0,27.0,7.0,2010.0,12.0,13.0,2330.0,15.0,3.4166638194468173,49961.69923019409,12.0,0.7142856009070474,4.390234711497453,4163.471466289952,49,-17,0,1,0
fsskFQjrLDHLbeJ60MK7xlj5b+D8yPFbpNksRcRi/Ak=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,60,-29,0,1,0
0w9dOXhdtuxbXBCZZtNq0Kl2cvV3OJtiEh9uO2vpI+A=,30,3550,118.33333333333331,28.0,2,1,41,9.266666666666666,1.0,27.0,7.0,2012.0,8.0,22.0,1712.0,65060.0,99.654828129903,18491430.110443115,704.0,0.056545865581072,652.8534010079106,26266.235579234035,55,-23,0,1,0
U6wx+E7g6kSogyxYArSQD3jZlCzoU8/vz8sclpTuvSc=,6,594,99.0,30.0,1,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,29.0,244.0,108.0,15.999986666677778,32018.160430908203,12.0,0.4372759699901086,6.750001406245605,2668.1778124275065,60,-29,0,1,0
TowOJrs//3VtSzxCzYsYSYGCGGF9egOkJ4CjFj8n1Qc=,7,693,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,55,-24,0,1,0
UEe1HW0J+aUQ1fQl3+Q+azj5ZcfcwGuY67q+SJvbRys=,27,4023,149.0,29.0,2,1,40,5.518518518518505,5.0,54.0,9.0,2006.0,5.0,23.0,3995.0,6467.0,11.748662473333557,1610507.3337154388,187.0,0.0766862954005804,550.4451685650796,8612.338222417415,59,-29,0,0,0
a8e1SR2aQsaxJ1yVG/e1XLfQ2+h7JgdfIOCQj59Vu9Q=,16,1584,99.0,30.0,0,1,41,0.0,22.0,23.0,7.0,2015.0,12.0,25.0,492.0,11765.0,32.80510364721337,3830437.448357344,431.0,0.2686247596658662,358.63311209712504,8887.325660055887,37,-6,0,0,0
1cDoG/PgeayQbn7E5JdP+B1pgdcz8R/28aM3gBRlynw=,18,1782,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,10.0,5.0,573.0,4089.0,21.94219526345692,1259380.6292290688,173.0,0.2150871738044412,186.35319243913557,7279.656395563611,57,-26,0,1,0
B/6fUlS7LtClekpKKkialt9DipGfjL7xUySNJ5UDuMQ=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,30,0,0,1,0
HZjh7bEk6uIhGDqZ7AK9rY0Rel0hJBlXmE+TiKBohHE=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2013.0,11.0,7.0,1270.0,9905.0,33.637166653222714,2683312.4225000143,226.0,0.1861149965500147,294.46585550606903,11873.063291014962,58,-27,0,1,0
EyFzwZqzTh7u+WQTpg7Tlf3mN9wz34OHOfhwSHv33z8=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,58,-27,0,1,0
wg5nvEw4xnLbxThuajjE8Xb7oRznIDb0ezmY3tnia60=,10,1639,163.9,36.0,0,0,32,0.0,15.0,27.0,9.0,2016.0,4.0,25.0,370.0,7704.0,33.61846050404737,2575232.6146087646,325.0,0.365108992490428,229.15974119264305,7923.792416525664,37,-4,0,0,0
tpai/5aTg1jSa6yZuZ86SkRzTR2QmKGWXfHOQ5KDX3w=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,30,0,0,1,0
I9Yv7ZvP17AAiwRLMhLjpu4Q3mjX7mFUGDnPT6UQ9FA=,17,1683,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2013.0,9.0,9.0,1329.0,5461.0,20.11570192518728,1555607.4944839478,363.0,0.3622953936407543,271.4793302026848,4285.419976941455,60,-29,0,1,0
dM8+3zXQpqIwXxZgiyK7YiEuXmWKlDgQRjw4jLPy3ps=,22,3278,149.0,30.0,0,1,41,0.0,13.0,39.0,7.0,2011.0,7.0,14.0,2117.0,22800.0,45.87021554292487,6768704.513916016,601.0,0.2754703486974721,497.0544559163765,11262.403329936744,43,-12,0,0,0
Bur87uIzsiOgTFI7I6dOWxPs0AZWdqlomJKkvHEfEhI=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,1.0,3.0,483.0,2.0,19.99980000199998,1248.9150390625,1.0,0.7499996250001875,0.100000949999025,1248.9025500369996,58,-27,0,1,0
1xLdtWZJqf2wWmuNZN1REeHSqc1owFl6Rx5QGJzxXjM=,3,300,100.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2017.0,1.0,27.0,93.0,889.0,39.36840033242088,225098.65242004397,19.0,0.0381040888652036,22.581556951205776,11847.291260375334,34,-3,0,1,0
GCfzh6rUUh7GfgSv7ndM4eVKkmas/Xm8Fd7l8BKEiPA=,32,4058,126.8125,30.0,2,1,41,-3.75,1.0,27.0,7.0,2014.0,3.0,11.0,1146.0,1818.0,7.471264224688425,1116423.8628863096,522.0,0.5719151562596143,243.3319866633347,2138.7429913771643,45,-14,0,1,0
sLgWIzt3gc9lr9tKpj7X8/ON2XQofI+KQUOPxE3SYuU=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,6.0,22.0,312.0,0.0,1.9999800001999977,47.52999877929688,1.0,0.1052631024931039,0.0,47.52952348406203,39,-8,0,1,0
DzhBIUHRtCMaCEEe1OKkKsXsjB9TYf43Vj7V66z88JM=,3,2860,953.3333333333334,256.6666666666667,0,0,32,0.0,15.0,31.0,9.0,2007.0,6.0,2.0,3620.0,11562.0,23.955620947402057,4457455.424788952,676.0,0.3276032589235608,482.6422658366207,6593.868874038851,72,111,0,0,0
hPIA7W8TIIq73/fu5uCtwfwNnJ6SQSpgbqUasH0702U=,12,1788,149.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,4.0,15.0,380.0,3717.0,17.584614482840284,1279765.4200286863,195.0,0.2314968466121857,211.37784338967168,6562.899253331764,47,-16,0,1,0
AvQM/BbWeGBg27bqjma8GjERZwBa4bwPs9IOv8/Q4hU=,5,745,149.0,30.0,0,1,39,0.0,15.0,18.0,3.0,2014.0,10.0,11.0,932.0,844.0,26.645152695112035,242422.52907943728,31.0,0.090816325603915,31.675543124187,7820.079060601505,30,23,1,0,0
FWt18XyB+TgzzRj3id/41Ni/mKD75ObEVFELQjOwG/w=,24,3576,149.0,23.75,1,1,31,31.04166666666667,13.0,23.0,3.0,2014.0,11.0,2.0,910.0,24681.0,30.58939347591828,6683922.790634155,660.0,0.1844231519585428,806.8480321765767,10127.155589943332,30,0,1,0,0
SXYARnymBEYGDuw+EuhqGbuy6478xvfve//v4Kkkcng=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,2.0,25.0,430.0,11006.0,29.4750820772398,3262043.498275757,301.0,0.1679199676595139,373.4000209790238,10837.35345482466,36,-5,0,1,0
d+eq6fk32FvzNcEiiZZdZIfyKLrbIonQgiK1NDf/N/I=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2013.0,9.0,7.0,1331.0,4720.0,21.915729105857917,1406079.5417125225,178.0,0.1361694855011626,215.3703316690049,7899.322824265698,59,-28,0,1,0
a4Eoc87pvmesECKTNQtpdDSnrJve2zaaYhvi2eTwqD4=,25,3695,147.8,22.84,1,1,23,34.56000000000002,13.0,27.0,9.0,2010.0,1.0,27.0,2650.0,16343.0,32.82116195497523,5034197.387042999,671.0,0.2746731900180899,497.9407811037237,7502.529526106861,30,0,1,0,0
iEERht68mbFLo65Wqdvx9fEuDz/CNYQ/z6nyV7TYaIY=,16,1584,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,12.0,14.0,503.0,5.0,9.499952500237498,1909.6019897460935,2.0,0.699999650000175,0.5263178670310541,954.7962208919424,47,-16,0,1,0
7HboARh3HMWmeQjlEol2le6j3keGvg8iSBWhtP8JsNU=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,5.0,23.0,9.0,2012.0,11.0,9.0,1633.0,9686.0,23.986803167348928,3738662.961397171,682.0,0.4288055436490118,403.80520465239096,5481.910420202445,30,0,0,0,0
yRheHhRMy7BqJ1ypduVfY6cC1rmHPuahovmDtY2KC2w=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,6.0,15.0,319.0,29099.0,75.11193749582324,7041620.349853516,268.0,0.0495899053471325,387.40840798486965,26274.70181756156,47,-16,0,1,0
u+zu+FaVis5xsHk0koGlz2pEbpSCnlPlo428q7msJaY=,23,3433,149.2608695652174,28.869565217391305,4,1,40,0.0,22.0,28.0,9.0,2014.0,2.0,7.0,1178.0,12259.0,23.046583135199285,3440255.7488098145,322.0,0.0993516000143961,531.9224376498715,10684.023732824777,42,-12,0,0,0
28HJmaVEPjf0o61poUzSeHaOx0daX6xbXL2tHWUAz18=,23,3187,138.56521739130434,30.0,1,1,41,0.0,5.0,43.0,7.0,2015.0,6.0,26.0,674.0,679.0,15.224486688880267,258058.93881225583,49.0,0.1153415440611249,44.59917551796185,5266.507880554634,36,-5,1,0,0
